-0.46204036	0.09201383	0.30600333	-0.3373071	-0.34133533	0.5598213	-0.12573595	1.0124304	0.6600944	-0.84097207	0.35875213	-0.8609619	-0.19670692	0.44107258	-1.0877213	0.16455486	0.011725952	0.16153386	-0.5042729	-0.51211184	1.5371473	-0.22469777	0.6731483	-0.053930033	0.49151194	0.6362594	0.14340602	0.18450166	-0.40971062	-0.6515573	-0.7180705	0.5496969	1.0139768	-0.91620886	0.42928886	0.7903114	0.69850105	-1.037822	-0.7064104	-0.46947458	-1.0064512	0.055279072	-1.8182355	-0.3520084	0.38260508	-0.04795524	-1.130223	0.5765315	0.09282962	0.8950521	-0.1797506	0.62534064	-0.71752477	-0.44208604	0.18759386	-1.0513604	0.35384062	-1.1526619	-0.47270426	1.0291231	-1.1098297	0.2796084	-1.4106318	0.10140476	-0.06270017	0.59218997	-0.31070182	1.3081969	-0.1129201	0.19695526	-0.21910445	0.69713044	-0.2747952	-0.8141621	0.124294244	-0.32290748	1.4911364	-0.96823967	0.29727668	-0.72705567	-0.50331277	0.20098057	1.4424297	-0.12958948	-0.053506948	0.29533	0.5887749	-0.7400068	-0.3716238	0.4805777	-0.7049615	-0.15206653	1.0497857	-0.034326654	0.71026695	-0.20195559	-0.9132309	-0.65382123	0.53313106	2.1443627
-0.47330943	-0.5107792	0.20925371	0.3360781	0.46561417	-0.6899282	-0.8741511	0.33094612	-0.29373747	-0.3639404	-1.0473175	-0.3335207	0.9673743	0.7337448	0.049160596	0.42631954	0.7643951	0.13338432	0.47142866	-1.0479205	0.31505144	-0.34226263	0.24073276	-0.85561216	-0.46235615	0.7731382	-0.7986598	0.87279886	0.19433415	-0.010988872	0.33031327	-0.41340944	0.7793625	-0.82460374	0.89512056	0.8661994	-0.07462755	1.0925709	-0.014730111	0.94119024	0.22142257	0.31240812	-1.7116538	0.024554035	-0.28299943	0.46881446	0.7136568	0.040136468	0.33840504	-0.33215865	0.09330869	-1.2364811	-0.0071306285	0.21796504	-0.1500076	0.1982238	0.14848162	0.04144777	0.20661537	0.044683784	0.45635062	-0.19654249	-1.0179212	0.16957876	0.7131082	0.6692768	0.53656644	-0.9043447	0.56444705	0.76047736	-0.82794577	-0.6934038	1.3799107	-0.24603853	0.26103738	0.3578017	-0.81110156	-0.7270557	0.4350518	-0.109253034	-1.0156986	0.10224076	-0.29428145	0.10690228	0.8162952	-1.0886239	0.25990108	-0.983716	1.311911	-0.40644044	0.5007599	0.30760717	0.24390607	-1.261358	-0.567956	-0.5347909	0.29099402	0.027861554	-0.25020418	0.41013923
1.364375	0.20145822	0.21392277	-0.31526744	1.216621	-0.019894816	-1.214346	0.48315054	-0.45940655	0.19791543	0.43737626	0.18159916	0.65324575	0.19676581	0.22216931	-0.9213444	0.442739	1.0716764	-1.5196766	-1.0632727	0.04553027	-0.22375116	0.18034825	-1.2462345	0.58861166	0.7325523	1.8527035	1.4013124	0.10790008	0.43779173	0.55699575	-0.5944243	-0.2409552	-0.58525646	0.20444804	-0.6093689	0.8201824	-1.0998923	-0.35676146	0.24139208	0.34236795	0.10564781	-0.18989046	-0.020582862	-0.9023244	-0.42342386	-0.36682317	0.04119267	-0.46122253	-1.0186622	0.09195187	-0.05571851	-1.0026103	-0.027935714	-0.76420087	-0.059506297	-0.6959793	-0.24625789	-1.565938	-0.95319533	0.25935566	0.14253037	1.0162964	0.55617136	-1.1252655	1.4824924	1.0165862	-0.43734378	-0.7304626	0.36062646	0.27442896	0.14611264	0.54859924	-0.9961054	0.1700884	0.40504828	0.4967952	0.2610526	-0.084064655	0.41614577	-0.2899237	-0.53990203	-1.2303332	0.85986495	-1.1774236	0.54231805	-1.0485158	-0.7219851	0.52211654	-0.06833382	-0.2755631	0.93916225	1.1723185	-0.76667565	-0.35849443	0.827749	0.52420706	0.67731553	1.2824253	-1.3594744
-0.9492784	0.9950949	-0.652104	0.42860493	-0.53961045	-1.1672409	1.016965	-0.72577393	0.08935141	-1.2397413	1.6591324	0.4914536	-0.47024408	0.06619725	1.5240602	0.3442633	1.9188565	-0.1625542	-0.86075425	-0.32663727	-0.47879034	-0.22536616	0.2967861	0.56361246	0.020007828	-0.25400487	0.11608833	-0.062650435	0.40711024	1.1595482	0.79951656	0.0111202635	-0.65156174	-0.90817225	-0.09228493	1.3288455	0.69853425	-0.33583298	-0.5505777	0.25079358	1.1083215	-0.040380098	0.34729272	0.78366137	0.3728257	0.55192274	-0.4159556	0.71884274	0.2337908	-0.34312725	0.32246563	0.8456952	-1.585499	-0.5076551	-0.89751613	1.7928228	0.44595	-0.23231062	1.866467	0.63839674	0.65441185	0.999735	1.4317782	0.7849615	0.27785394	-0.19759817	-0.15372065	0.50582576	-0.8242345	-1.1197559	1.2409204	0.33085638	0.4425358	0.76662284	-0.09777986	-0.5090646	0.03649156	0.33729756	0.12496456	-0.707863	0.063702695	0.33151892	0.69854194	0.5649445	-0.31423113	0.6176486	0.70564836	-0.0059005585	0.54682976	-0.74809915	-0.7996485	1.1120851	-0.9318613	-0.099743895	0.6480819	-0.6231074	0.81167775	-0.92646843	0.4094595	0.69243926
-0.7127841	0.4591617	-0.581922	-0.74039924	-0.008135682	0.2747725	-0.07023292	0.41727608	-0.2774351	0.36482796	-0.5430971	0.19862975	-0.5773251	-0.35308483	-0.12248071	-0.09070857	0.5809251	-0.20136258	-0.16743545	-1.4997905	-0.032250263	-0.49633193	1.0384837	-0.15644628	-0.25527066	-0.45171377	-0.1925742	-0.39294022	-0.24241622	-0.4779409	1.0593688	0.023570249	-0.067643836	0.18746048	0.43493304	0.091432475	-0.24120872	-0.023455208	-0.41967252	-0.33910224	0.02270774	-0.88504523	-1.0890515	0.6236429	0.48192984	-0.39768913	-0.12856877	1.2375114	-0.31258875	-0.10566117	0.09679619	0.21610977	0.073376134	-0.14312483	-0.38622257	-1.2614894	-0.1786322	-0.35220656	0.23867783	-0.30348966	0.10329173	-0.6957219	0.645005	-0.2475525	-0.22335282	-0.13204074	0.5987933	0.34167504	-0.5049547	0.263923	-0.7978289	0.80258065	-0.1933847	0.43763226	-0.39448684	0.2667188	0.3189075	0.015113545	-0.14005618	-0.22379789	-0.326658	-0.2881774	1.1731092	0.47137177	-0.10874759	-0.22743987	0.51101506	-0.5314941	-0.8920657	-0.32967922	0.56229186	-0.42489526	-0.24850664	0.042731706	-0.08907394	-0.40105975	0.40766257	0.29795602	-0.009538391	0.7293293
-0.6625317	0.20943767	-0.6022355	-0.7138461	-0.92095584	-0.5630417	1.2045962	0.66251564	-0.95464164	-0.3508674	0.8712391	-0.42517495	0.28594238	-0.12421474	-0.25634775	-1.0627302	0.037305582	0.19673748	0.2917686	-0.76347905	-1.0153416	-1.0539336	0.5063418	0.31183612	-0.28903556	-0.29606107	0.49036568	0.049029425	-0.20307313	-0.7789422	1.0838883	-0.60390127	0.26108727	-0.56807446	0.3085296	0.26739657	0.3056569	0.3285591	-0.28571698	0.80417395	0.16234748	-0.52479887	-0.07091467	-1.1591733	-0.72058296	-0.25348476	0.17202073	0.93052703	-0.63044053	0.15369529	0.470028	-0.4967331	1.5004328	0.9251146	-0.12539382	1.0343207	0.77480507	-0.40529415	-0.6731274	-1.036671	0.81241465	-0.13140744	1.5961417	-0.9624634	-0.2661726	0.68051326	0.32166433	0.03681869	-0.27783757	-0.47227636	0.27070066	-0.3315712	0.7186913	1.2480608	0.68256575	0.03920852	-1.1037861	-0.6492361	-1.2315813	0.7120563	-0.2644968	-0.38865745	-0.015556363	-0.0037570314	-0.25234032	-0.2288452	0.56333643	0.69944406	-1.0277116	0.2218689	1.0751697	1.2273015	-0.32619613	-0.503455	0.2296818	0.0075046	0.62621564	0.2090556	0.65185916	-0.28695697
0.2336197	-0.27238205	-0.09741132	0.30173963	0.40054855	-0.5981704	0.8751861	0.11319262	-0.19970465	-1.1436881	0.5442217	-0.4135135	0.48545852	1.4792147	0.5159349	0.13224997	0.5054217	-0.13057777	0.44407222	-0.9093557	-0.15699182	-1.0874554	1.3275388	0.13412991	0.15663344	-0.36287788	0.12046757	0.5428161	-0.66555953	-0.18996847	1.0377151	-0.6855497	0.7526873	0.72787285	-1.1671786	0.5274594	-0.34361693	0.19246995	-0.528805	0.62068325	-0.7143958	-1.4453689	0.3957326	-0.121615775	0.0012839568	0.68174964	-0.44665647	-0.6247629	-0.57688546	-0.62878096	0.14750633	-0.55430883	0.49366805	-0.24419917	-0.6946015	-0.84863126	0.3608594	-1.0249193	-0.20579953	-0.3379967	-0.38697925	0.14712961	1.00303	-0.18259771	-0.87569445	0.8507069	-1.0697997	-1.0369275	-0.42885643	0.14867646	0.030148532	-0.11132716	0.39507046	0.8301391	0.39721188	-0.57962036	-0.25207192	0.2621777	-0.7953281	0.4680008	0.46241435	0.07630049	-0.7210271	0.40797496	0.069697045	-0.5523214	0.85500294	-0.3752315	0.5305434	-0.0120670255	0.2564389	0.079174146	-0.6646297	-0.63810444	-0.93352336	-0.039015505	0.8972041	-0.1381955	0.14848559	-0.9889802
0.18868788	-0.4049916	0.2771369	0.5164513	0.18000963	-0.8747595	0.43654794	-0.39532498	-0.8642051	-0.064984314	-0.4638853	-0.4780511	1.0042301	0.42214692	1.0024272	0.2378679	0.43737325	0.29021344	-0.1438321	-0.5712777	1.0076041	-0.070642434	-0.5588548	-0.7018459	-0.47006157	0.52291507	-0.6409591	1.1744239	0.13766786	0.24445711	-0.118888706	0.5376796	0.2400514	-0.26174268	0.23292406	0.18351194	-0.11271122	0.718178	0.5044757	1.058474	0.8283864	0.24847248	-0.06528876	-0.09361856	0.5956363	-0.6924809	-0.2071838	-1.1819519	1.2803527	0.5091051	-0.533228	-0.8151976	2.1168904	-0.33371246	0.12646817	1.02862	-0.7542106	0.0764557	-0.5408703	0.39390597	0.38793245	-0.983204	-1.5840771	-0.25041792	0.033739947	1.0774591	0.10073456	0.31610903	0.39247257	0.70638406	-0.01288265	-0.4583354	2.0211315	0.40130362	-0.79714763	0.26362756	0.077689424	-0.689309	0.56179434	-0.7780165	-1.1925589	-0.512482	-1.7163246	0.84391457	0.6065122	-0.9919438	0.6496935	0.9145025	1.0883511	-0.674267	0.8046007	-0.17109287	-0.020376159	-0.18142217	-0.19488168	-0.01808438	0.29359472	-0.58385766	0.30448636	-0.76332915
-0.86478806	0.64412117	-0.4009106	0.5076618	0.91180235	0.87704813	1.3224266	0.22654611	-0.48212764	-0.54894394	0.46793142	-0.28655905	-0.42573714	-0.29262018	1.0959305	0.7093009	-1.1721796	-0.034083076	-0.81364936	-1.1708403	0.14072528	0.5820848	0.11234906	0.17282632	1.1936586	0.12916408	-0.09702552	-1.4372133	-0.7164374	-0.9208889	1.3563716	-1.1583974	1.3373537	-0.59108293	-0.42556784	-0.30238786	-0.029428339	0.6210256	0.8100835	-0.84366035	-0.51810724	-0.39361566	-0.68722135	-0.5720044	0.31729406	-0.6705212	0.1389993	-0.40196565	-0.3092804	0.5155606	-0.24072924	-0.40456033	-0.5021699	-0.35974747	0.7805209	0.25632358	0.9740214	-0.198851	-0.047335103	0.28408435	-0.78000873	0.14086045	1.1528354	0.5339683	-0.6945483	0.7090673	0.21060798	1.0303738	-0.51802194	1.0732536	-0.5036508	0.2346039	0.8512883	0.45336017	-0.6957598	-2.2536469	-0.34688312	0.042948805	-0.30026984	-0.39439568	0.13364749	-0.7138692	0.36032283	0.23618162	1.4980409	1.0408163	0.40247336	-1.3455079	0.11153145	0.09719889	-0.6129118	0.58739376	1.1109912	-0.41743416	0.0854839	0.58742946	0.40572685	0.021043153	0.50077766	-0.26000366
-0.8752216	-0.9509429	-1.354612	0.45237428	-1.8454158	-1.8491129	-0.15982433	0.7418485	-0.491194	-1.2178081	0.8085259	-0.15534674	-0.9424429	-0.3728534	-0.13952783	1.1336774	1.4542018	-0.8525187	0.24164398	-1.1759645	0.64162654	1.2814208	0.26882914	0.14635435	-0.15070839	-1.4433725	0.26401705	0.8402858	0.11514209	0.68437773	1.4311912	1.2714534	0.21370873	0.6793428	-0.815804	2.181942	0.15070437	0.5687014	-1.2141519	-0.28403	1.1857697	0.17342865	-0.256846	0.98888826	0.5804935	1.0312767	-1.376183	1.1078004	1.1831499	0.4580278	-0.33830217	1.4124974	-1.0698642	-0.055352896	-0.081250794	-0.9064946	0.49947324	-0.85059214	1.7793154	0.65343344	0.15969428	0.6844404	1.179796	0.085654944	-0.678331	-0.20444848	-1.4392838	-0.21364917	-0.6283357	-0.84102666	0.9969366	1.3509911	-0.057863258	1.2712166	0.6323126	0.49077582	0.41123208	-0.48621085	0.48746425	0.045670457	0.78264457	0.27609658	1.0800916	1.4856236	0.20158455	-0.42138487	-0.9972069	-0.04473869	1.0402879	1.1838988	-0.5234641	0.3914884	0.6130637	1.6908416	1.0596654	-1.567887	-0.80275685	-0.5471166	0.81695426	1.4296567
